Orden,Fecha,Mes,Trimestre,Año,Cliente,Destino,Estado,Condicion,Envio,Categoria,Producto,Variedad,SKU,ASIN,Cantidad,Precio,Moneda
ID3989,15/4/2024,4,Q2,2024,Cliente5700,Calle desconocida 9388,Mississippi,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,89.9,USD
ID3990,15/4/2024,4,Q2,2024,Cliente936,Calle desconocida 6422,Connecticut,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID3991,15/4/2024,4,Q2,2024,Cliente2953,Calle desconocida 1029,West Virginia,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID3992,15/4/2024,4,Q2,2024,Cliente6274,Calle desconocida 6466,Rhode Island,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID3993,15/4/2024,4,Q2,2024,Cliente5599,Calle desconocida 5089,West Virginia,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID3994,15/4/2024,4,Q2,2024,Cliente6175,Calle desconocida 6215,Maine,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID3995,15/4/2024,4,Q2,2024,Cliente9517,Calle desconocida 7915,Idaho,Cancelada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,0,0,
ID3996,16/4/2024,4,Q2,2024,Cliente6402,Calle desconocida 928,Michigan,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID3997,16/4/2024,4,Q2,2024,Cliente4736,Calle desconocida 9226,Kansas,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID3998,16/4/2024,4,Q2,2024,Cliente9447,Calle desconocida 6377,Wisconsin,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,89.9,USD
ID3999,16/4/2024,4,Q2,2024,Cliente350,Calle desconocida 1947,Pennsylvania,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4000,16/4/2024,4,Q2,2024,Cliente9695,Calle desconocida 4492,Michigan,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4001,16/4/2024,4,Q2,2024,Cliente9161,Calle desconocida 7406,Colorado,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,89.9,USD
ID4002,16/4/2024,4,Q2,2024,Cliente8205,Calle desconocida 975,Oklahoma,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4003,16/4/2024,4,Q2,2024,Cliente1575,Calle desconocida 9282,Ohio,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID4004,16/4/2024,4,Q2,2024,Cliente3960,Calle desconocida 9062,Kansas,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID4005,17/4/2024,4,Q2,2024,Cliente3189,Calle desconocida 4569,New Mexico,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID4006,17/4/2024,4,Q2,2024,Cliente8878,Calle desconocida 7207,North Dakota,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4007,17/4/2024,4,Q2,2024,Cliente9799,Calle desconocida 7347,South Dakota,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4008,17/4/2024,4,Q2,2024,Cliente3433,Calle desconocida 888,Mississippi,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,89.9,USD
ID4009,18/4/2024,4,Q2,2024,Cliente403,Calle desconocida 1798,Maryland,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID4010,18/4/2024,4,Q2,2024,Cliente5455,Calle desconocida 2261,Alabama,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4011,18/4/2024,4,Q2,2024,Cliente4320,Calle desconocida 1062,Pennsylvania,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4012,18/4/2024,4,Q2,2024,Cliente5138,Calle desconocida 1888,Iowa,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4013,18/4/2024,4,Q2,2024,Cliente1339,Calle desconocida 3130,Georgia,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID4014,19/4/2024,4,Q2,2024,Cliente1574,Calle desconocida 1394,North Carolina,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4015,19/4/2024,4,Q2,2024,Cliente6418,Calle desconocida 9755,Washington,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4016,19/4/2024,4,Q2,2024,Cliente2907,Calle desconocida 6223,Washington,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4017,19/4/2024,4,Q2,2024,Cliente9009,Calle desconocida 2078,Pennsylvania,Cancelada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID4018,20/4/2024,4,Q2,2024,Cliente2730,Calle desconocida 3285,Vermont,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,89.9,USD
ID4019,20/4/2024,4,Q2,2024,Cliente7117,Calle desconocida 9880,Utah,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4020,20/4/2024,4,Q2,2024,Cliente2334,Calle desconocida 6762,Hawaii,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4021,20/4/2024,4,Q2,2024,Cliente2155,Calle desconocida 902,North Dakota,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4022,20/4/2024,4,Q2,2024,Cliente5396,Calle desconocida 1209,Nevada,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4023,20/4/2024,4,Q2,2024,Cliente180,Calle desconocida 1361,Iowa,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4024,21/4/2024,4,Q2,2024,Cliente8490,Calle desconocida 4854,Washington,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID4025,21/4/2024,4,Q2,2024,Cliente536,Calle desconocida 5093,Florida,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID4026,21/4/2024,4,Q2,2024,Cliente4062,Calle desconocida 4283,West Virginia,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4027,21/4/2024,4,Q2,2024,Cliente5408,Calle desconocida 4597,Missouri,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4028,21/4/2024,4,Q2,2024,Cliente2151,Calle desconocida 9324,Washington,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID4029,21/4/2024,4,Q2,2024,Cliente1292,Calle desconocida 9776,Arkansas,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4030,21/4/2024,4,Q2,2024,Cliente8037,Calle desconocida 1824,Rhode Island,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4031,21/4/2024,4,Q2,2024,Cliente11,Calle desconocida 2117,South Dakota,Cancelada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,89.9,USD
ID4032,21/4/2024,4,Q2,2024,Cliente7670,Calle desconocida 6578,Oregon,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4033,21/4/2024,4,Q2,2024,Cliente2893,Calle desconocida 8882,Kentucky,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4034,21/4/2024,4,Q2,2024,Cliente6611,Calle desconocida 5055,Florida,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4035,21/4/2024,4,Q2,2024,Cliente9702,Calle desconocida 1990,South Carolina,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4036,21/4/2024,4,Q2,2024,Cliente4901,Calle desconocida 4796,Utah,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,89.9,USD
ID4037,21/4/2024,4,Q2,2024,Cliente7611,Calle desconocida 8468,Michigan,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,89.9,USD
ID4038,21/4/2024,4,Q2,2024,Cliente4568,Calle desconocida 9973,Texas,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,89.9,USD
ID4039,21/4/2024,4,Q2,2024,Cliente404,Calle desconocida 6762,North Carolina,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID4040,21/4/2024,4,Q2,2024,Cliente7089,Calle desconocida 478,South Dakota,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4041,22/4/2024,4,Q2,2024,Cliente4915,Calle desconocida 9334,Virginia,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4042,22/4/2024,4,Q2,2024,Cliente6441,Calle desconocida 760,Michigan,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,89.9,USD
ID4043,23/4/2024,4,Q2,2024,Cliente4381,Calle desconocida 7239,Florida,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID4044,23/4/2024,4,Q2,2024,Cliente9258,Calle desconocida 6726,Rhode Island,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4045,23/4/2024,4,Q2,2024,Cliente6537,Calle desconocida 7247,Michigan,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4046,23/4/2024,4,Q2,2024,Cliente2609,Calle desconocida 6462,New Hampshire,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4047,23/4/2024,4,Q2,2024,Cliente6055,Calle desconocida 7628,North Dakota,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,59.9,USD
ID4048,23/4/2024,4,Q2,2024,Cliente5696,Calle desconocida 9,New Mexico,Cancelada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID4049,24/4/2024,4,Q2,2024,Cliente6105,Calle desconocida 8121,Illinois,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,132.9,USD
ID4050,24/4/2024,4,Q2,2024,Cliente1570,Calle desconocida 5908,North Carolina,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,132.9,USD
ID4051,24/4/2024,4,Q2,2024,Cliente2761,Calle desconocida 2527,Alaska,Enviada,Vendedor,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,132.9,USD
ID4052,24/4/2024,4,Q2,2024,Cliente9482,Calle desconocida 9372,Wisconsin,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4053,24/4/2024,4,Q2,2024,Cliente9207,Calle desconocida 6167,Arizona,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID4054,24/4/2024,4,Q2,2024,Cliente7555,Calle desconocida 7283,Mississippi,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,59.9,USD
ID4055,25/4/2024,4,Q2,2024,Cliente4936,Calle desconocida 7722,New York,Enviada,Vendedor,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,132.9,USD
ID4056,25/4/2024,4,Q2,2024,Cliente950,Calle desconocida 5006,New Mexico,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,132.9,USD
ID4057,25/4/2024,4,Q2,2024,Cliente9498,Calle desconocida 2966,Massachusetts,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,119.8,USD
ID4058,25/4/2024,4,Q2,2024,Cliente8044,Calle desconocida 9696,Florida,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID4059,25/4/2024,4,Q2,2024,Cliente6503,Calle desconocida 925,Connecticut,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4060,26/4/2024,4,Q2,2024,Cliente8548,Calle desconocida 3409,Wyoming,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4061,26/4/2024,4,Q2,2024,Cliente1872,Calle desconocida 3326,Alaska,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4062,26/4/2024,4,Q2,2024,Cliente6986,Calle desconocida 8868,Alabama,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,132.9,USD
ID4063,26/4/2024,4,Q2,2024,Cliente2314,Calle desconocida 6885,Wyoming,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4064,26/4/2024,4,Q2,2024,Cliente3091,Calle desconocida 7009,Kansas,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,69.9,USD
ID4065,26/4/2024,4,Q2,2024,Cliente1724,Calle desconocida 3169,Louisiana,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4066,27/4/2024,4,Q2,2024,Cliente7181,Calle desconocida 1625,Iowa,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4067,27/4/2024,4,Q2,2024,Cliente950,Calle desconocida 4977,Missouri,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4068,27/4/2024,4,Q2,2024,Cliente9263,Calle desconocida 8172,New Mexico,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,106.23,USD
ID4069,27/4/2024,4,Q2,2024,Cliente7948,Calle desconocida 416,Virginia,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4070,27/4/2024,4,Q2,2024,Cliente955,Calle desconocida 8487,Mississippi,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4071,27/4/2024,4,Q2,2024,Cliente6235,Calle desconocida 5837,Nebraska,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4072,27/4/2024,4,Q2,2024,Cliente1435,Calle desconocida 6569,Wisconsin,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4073,27/4/2024,4,Q2,2024,Cliente1824,Calle desconocida 9524,Kansas,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4074,27/4/2024,4,Q2,2024,Cliente3696,Calle desconocida 8411,South Dakota,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4075,28/4/2024,4,Q2,2024,Cliente1584,Calle desconocida 3178,Missouri,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID4076,28/4/2024,4,Q2,2024,Cliente8388,Calle desconocida 6126,Pennsylvania,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID4077,28/4/2024,4,Q2,2024,Cliente7096,Calle desconocida 1150,Iowa,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID4078,28/4/2024,4,Q2,2024,Cliente1131,Calle desconocida 6655,Maryland,Enviada,Amazon,S,A+,Gris,S-A-PLUS-GRIS,B0C2W59LPV,1,139.9,USD
ID4079,28/4/2024,4,Q2,2024,Cliente1457,Calle desconocida 4570,Wyoming,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4080,28/4/2024,4,Q2,2024,Cliente1510,Calle desconocida 4569,Pennsylvania,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4081,28/4/2024,4,Q2,2024,Cliente3075,Calle desconocida 9084,Minnesota,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4082,28/4/2024,4,Q2,2024,Cliente2010,Calle desconocida 5860,Vermont,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,59.9,USD
ID4083,29/4/2024,4,Q2,2024,Cliente9354,Calle desconocida 7141,South Dakota,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,139.9,USD
ID4084,29/4/2024,4,Q2,2024,Cliente3812,Calle desconocida 9188,Vermont,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4085,29/4/2024,4,Q2,2024,Cliente8842,Calle desconocida 2452,Maine,Pendiente,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4086,29/4/2024,4,Q2,2024,Cliente4539,Calle desconocida 3344,Maryland,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4087,29/4/2024,4,Q2,2024,Cliente8501,Calle desconocida 7541,Tennessee,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4088,29/4/2024,4,Q2,2024,Cliente9581,Calle desconocida 7558,North Carolina,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4089,30/4/2024,4,Q2,2024,Cliente5400,Calle desconocida 9714,Ohio,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4090,30/4/2024,4,Q2,2024,Cliente4046,Calle desconocida 6311,Louisiana,Pendiente,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4091,30/4/2024,4,Q2,2024,Cliente3328,Calle desconocida 2193,Mississippi,Pendiente,Vendedor,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,119.8,USD
ID4092,30/4/2024,4,Q2,2024,Cliente7483,Calle desconocida 1653,Montana,Pendiente,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4093,30/4/2024,4,Q2,2024,Cliente536,Calle desconocida 5219,South Dakota,Pendiente,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4094,30/4/2024,4,Q2,2024,Cliente527,Calle desconocida 7890,Ohio,Cancelada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4095,1/5/2024,5,Q2,2024,Cliente9892,Calle desconocida 9102,Virginia,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4096,1/5/2024,5,Q2,2024,Cliente7889,Calle desconocida 5662,Hawaii,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4097,1/5/2024,5,Q2,2024,Cliente9815,Calle desconocida 6092,South Carolina,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID4098,2/5/2024,5,Q2,2024,Cliente4240,Calle desconocida 4759,West Virginia,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,7,559.3,USD
ID4099,2/5/2024,5,Q2,2024,Cliente723,Calle desconocida 3072,Utah,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4100,2/5/2024,5,Q2,2024,Cliente3517,Calle desconocida 4587,Connecticut,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4101,2/5/2024,5,Q2,2024,Cliente5871,Calle desconocida 2098,Virginia,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID4102,2/5/2024,5,Q2,2024,Cliente4816,Calle desconocida 1598,Washington,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID4103,2/5/2024,5,Q2,2024,Cliente2222,Calle desconocida 4984,Washington,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID4104,2/5/2024,5,Q2,2024,Cliente6734,Calle desconocida 1976,Tennessee,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4105,3/5/2024,5,Q2,2024,Cliente5918,Calle desconocida 9706,Arkansas,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,149.9,USD
ID4106,3/5/2024,5,Q2,2024,Cliente7716,Calle desconocida 3142,Utah,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4107,3/5/2024,5,Q2,2024,Cliente5237,Calle desconocida 1590,Connecticut,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4108,3/5/2024,5,Q2,2024,Cliente500,Calle desconocida 2429,Delaware,Enviada,Vendedor,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID4109,3/5/2024,5,Q2,2024,Cliente3688,Calle desconocida 5526,Utah,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,59.9,USD
ID4110,4/5/2024,5,Q2,2024,Cliente6193,Calle desconocida 511,Tennessee,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4111,4/5/2024,5,Q2,2024,Cliente8977,Calle desconocida 5307,Alaska,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4112,4/5/2024,5,Q2,2024,Cliente6251,Calle desconocida 7643,Iowa,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4113,5/5/2024,5,Q2,2024,Cliente848,Calle desconocida 3554,Arizona,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4114,5/5/2024,5,Q2,2024,Cliente1926,Calle desconocida 7491,North Dakota,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4115,5/5/2024,5,Q2,2024,Cliente6615,Calle desconocida 9834,Wisconsin,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4116,5/5/2024,5,Q2,2024,Cliente827,Calle desconocida 6117,Louisiana,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4117,5/5/2024,5,Q2,2024,Cliente304,Calle desconocida 6279,Delaware,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4118,5/5/2024,5,Q2,2024,Cliente9630,Calle desconocida 7786,Texas,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID4119,5/5/2024,5,Q2,2024,Cliente2150,Calle desconocida 8937,Maine,Enviada,Vendedor,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,59.9,USD
ID4120,5/5/2024,5,Q2,2024,Cliente1519,Calle desconocida 9048,Maryland,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4121,5/5/2024,5,Q2,2024,Cliente9695,Calle desconocida 39,Wyoming,Cancelada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,0,0,
ID4122,6/5/2024,5,Q2,2024,Cliente7531,Calle desconocida 7387,Hawaii,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4123,6/5/2024,5,Q2,2024,Cliente7972,Calle desconocida 2656,North Carolina,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4124,6/5/2024,5,Q2,2024,Cliente7350,Calle desconocida 2921,Hawaii,Enviada,Vendedor,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID4125,6/5/2024,5,Q2,2024,Cliente6970,Calle desconocida 512,Oregon,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,69.9,USD
ID4126,6/5/2024,5,Q2,2024,Cliente6677,Calle desconocida 1678,Nebraska,Enviada,Vendedor,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,59.9,USD
ID4127,6/5/2024,5,Q2,2024,Cliente362,Calle desconocida 5565,Nevada,Cancelada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,0,0,
ID4128,7/5/2024,5,Q2,2024,Cliente1788,Calle desconocida 7043,New Mexico,Enviada,Amazon,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,139.9,USD
ID4129,7/5/2024,5,Q2,2024,Cliente1250,Calle desconocida 5845,South Dakota,Enviada,Vendedor,S,A+,Premium,S-A-PLUS-PREM,B0CCWPBNSF,1,139.9,USD
ID4130,7/5/2024,5,Q2,2024,Cliente3012,Calle desconocida 4032,Montana,Enviada,Vendedor,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID4131,8/5/2024,5,Q2,2024,Cliente9904,Calle desconocida 1147,Washington,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4132,8/5/2024,5,Q2,2024,Cliente488,Calle desconocida 4733,Virginia,Enviada,Vendedor,S,A+,Marfil,S-A-PLUS-MARF,B0C2W853R8,1,129.9,USD
ID4133,8/5/2024,5,Q2,2024,Cliente9676,Calle desconocida 6596,Minnesota,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID4134,8/5/2024,5,Q2,2024,Cliente9455,Calle desconocida 5823,Nebraska,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,69.9,USD
